id,fecha,hora,velocidad_kmh,rafaga_kmh,direccion,direccion_rafaga
7736,2026-07-12,03:45:00,0.0,3.2,S,SE
7737,2026-07-12,04:00:00,0.0,3.2,WNW,WSW
7738,2026-07-12,04:15:00,1.6,8.0,W,W
7739,2026-07-12,04:30:00,0.0,4.8,SW,SW
7740,2026-07-12,04:45:00,0.0,3.2,SW,SW
7741,2026-07-12,05:00:00,0.0,4.8,W,WSW
7742,2026-07-12,05:15:00,0.0,3.2,WSW,SSW
7743,2026-07-12,05:30:00,0.0,3.2,SSW,W
7744,2026-07-12,05:45:00,0.0,3.2,WSW,W
7745,2026-07-12,06:00:00,0.0,1.6,WNW,WNW
7746,2026-07-12,06:15:00,0.0,3.2,SW,SW
7747,2026-07-12,06:30:00,0.0,0.0,,
7748,2026-07-12,06:45:00,0.0,3.2,WSW,WSW
7749,2026-07-12,07:00:00,0.0,3.2,SW,SW
7750,2026-07-12,07:15:00,0.0,3.2,W,SSW
7751,2026-07-12,07:30:00,1.6,6.4,N,W
7752,2026-07-12,07:45:00,1.6,6.4,S,WSW
7753,2026-07-12,08:00:00,1.6,8.0,WSW,SW
7754,2026-07-12,08:15:00,1.6,6.4,SW,W
7755,2026-07-12,08:30:00,0.0,1.6,N,N
7756,2026-07-12,08:45:00,0.0,3.2,ENE,ENE
7757,2026-07-12,09:00:00,0.0,4.8,WSW,WSW
7758,2026-07-12,09:15:00,0.0,6.4,WSW,WSW
7759,2026-07-12,09:30:00,1.6,4.8,WSW,E
7760,2026-07-12,09:45:00,1.6,6.4,E,E
7761,2026-07-12,10:00:00,1.6,6.4,E,E
7762,2026-07-12,10:15:00,1.6,9.7,SW,WSW
7763,2026-07-12,10:30:00,1.6,6.4,SSW,WNW
7764,2026-07-12,10:45:00,0.0,3.2,NE,NE
7765,2026-07-12,11:00:00,1.6,4.8,E,E
7766,2026-07-12,11:15:00,1.6,6.4,NW,NNW
7767,2026-07-12,11:30:00,1.6,6.4,NW,NW
7768,2026-07-12,11:45:00,3.2,17.7,W,W
7769,2026-07-12,12:00:00,3.2,9.7,WSW,E
7770,2026-07-12,12:15:00,1.6,9.7,NNW,NW
7771,2026-07-12,12:30:00,1.6,11.3,WNW,NNW
7772,2026-07-12,12:45:00,1.6,9.7,SSE,NW
7773,2026-07-12,13:00:00,1.6,8.0,WNW,NW
7774,2026-07-12,13:15:00,1.6,11.3,WNW,W
7775,2026-07-12,13:30:00,1.6,11.3,SSW,SW
7776,2026-07-12,13:45:00,1.6,11.3,S,SW
7777,2026-07-12,14:00:00,1.6,9.7,N,NW
7778,2026-07-12,14:15:00,1.6,4.8,SSW,NNW
7779,2026-07-12,14:30:00,3.2,11.3,WSW,WSW
7780,2026-07-12,14:45:00,3.2,14.5,SSW,W
7781,2026-07-12,15:00:00,4.8,14.5,WSW,W
7782,2026-07-12,15:15:00,4.8,16.1,W,W
7783,2026-07-12,15:30:00,6.4,16.1,SW,WSW
7784,2026-07-12,15:45:00,4.8,17.7,WNW,NNW
7785,2026-07-12,16:00:00,4.8,20.9,WSW,W
7786,2026-07-12,16:15:00,3.2,16.1,WNW,NW
7787,2026-07-12,16:30:00,1.6,12.9,WNW,ENE
7788,2026-07-12,16:45:00,1.6,6.4,NNW,NW
7789,2026-07-12,17:00:00,1.6,11.3,NW,NNW
7790,2026-07-12,17:15:00,3.2,12.9,W,W
7791,2026-07-12,17:30:00,0.0,0.0,,
7792,2026-07-12,17:45:00,0.0,0.0,,
7793,2026-07-12,18:00:00,0.0,1.6,NNE,NNE
7794,2026-07-12,18:15:00,0.0,0.0,,
7795,2026-07-12,18:30:00,0.0,6.4,SW,WSW
7796,2026-07-12,18:45:00,0.0,0.0,,
7797,2026-07-12,19:00:00,0.0,0.0,,
7798,2026-07-12,19:15:00,0.0,0.0,,
7799,2026-07-12,19:30:00,0.0,3.2,E,E
7800,2026-07-12,19:45:00,0.0,0.0,,
7801,2026-07-12,20:00:00,0.0,0.0,,
7802,2026-07-12,20:15:00,0.0,0.0,,
7803,2026-07-12,20:30:00,0.0,0.0,,
7804,2026-07-12,20:45:00,0.0,0.0,,
7805,2026-07-12,21:00:00,0.0,0.0,,
7806,2026-07-12,21:15:00,0.0,0.0,,
7807,2026-07-12,21:30:00,0.0,0.0,,
7808,2026-07-12,21:45:00,0.0,0.0,,
7809,2026-07-12,22:00:00,0.0,0.0,,
7810,2026-07-12,22:15:00,0.0,0.0,,
7811,2026-07-12,22:30:00,0.0,0.0,,
7812,2026-07-12,22:45:00,0.0,1.6,SSW,SSW
7813,2026-07-12,23:00:00,0.0,1.6,SSW,SSW
7814,2026-07-12,23:15:00,0.0,0.0,,
7815,2026-07-12,23:30:00,0.0,1.6,SSW,SSW
7816,2026-07-12,23:45:00,0.0,0.0,,
7817,2026-07-13,00:15:00,0.0,1.6,SSW,SSW
7818,2026-07-13,00:30:00,0.0,0.0,,
7819,2026-07-13,00:45:00,0.0,1.6,SSW,SSW
7820,2026-07-13,01:00:00,0.0,3.2,SW,SW
7821,2026-07-13,01:15:00,0.0,0.0,,
7822,2026-07-13,01:30:00,0.0,3.2,WSW,WSW
7823,2026-07-13,01:45:00,0.0,3.2,SW,SSW
7824,2026-07-13,02:00:00,0.0,1.6,SSW,SW
7825,2026-07-13,02:15:00,0.0,4.8,WSW,W
7826,2026-07-13,02:30:00,0.0,4.8,W,W
7827,2026-07-13,02:45:00,0.0,1.6,WSW,WSW
7828,2026-07-13,03:00:00,0.0,0.0,,
7829,2026-07-13,03:15:00,0.0,3.2,W,W
7830,2026-07-13,03:30:00,0.0,1.6,WSW,SW
7831,2026-07-13,03:45:00,0.0,4.8,SSW,SW
7832,2026-07-13,04:00:00,0.0,0.0,,
7833,2026-07-13,04:15:00,0.0,0.0,,
7834,2026-07-13,04:30:00,0.0,0.0,,
7835,2026-07-13,04:45:00,0.0,0.0,,
7836,2026-07-13,05:00:00,0.0,0.0,,
7837,2026-07-13,05:15:00,0.0,3.2,SW,SW
7838,2026-07-13,05:30:00,0.0,1.6,SW,SW
7839,2026-07-13,05:45:00,0.0,1.6,W,W
7840,2026-07-13,06:00:00,0.0,0.0,,
7841,2026-07-13,06:15:00,0.0,0.0,,
7842,2026-07-13,06:30:00,0.0,3.2,WNW,WNW
7843,2026-07-13,06:45:00,0.0,1.6,N,SW
7844,2026-07-13,07:00:00,0.0,0.0,,
7845,2026-07-13,07:15:00,0.0,0.0,,
7846,2026-07-13,07:30:00,0.0,0.0,,
7847,2026-07-13,07:45:00,0.0,1.6,WSW,WSW
7848,2026-07-13,08:00:00,0.0,1.6,NW,NNW
7849,2026-07-13,08:15:00,0.0,6.4,WSW,WSW
7850,2026-07-13,08:30:00,0.0,8.0,WSW,W
7851,2026-07-13,08:45:00,1.6,6.4,WSW,SW
7852,2026-07-13,09:00:00,0.0,4.8,SW,SW
7853,2026-07-13,09:15:00,1.6,4.8,SSW,NE
7854,2026-07-13,09:30:00,1.6,8.0,WSW,SW
7855,2026-07-13,09:45:00,1.6,9.7,SW,SW
7856,2026-07-13,10:00:00,3.2,9.7,SSW,WSW
7857,2026-07-13,10:15:00,3.2,14.5,WNW,SW
7858,2026-07-13,10:30:00,3.2,12.9,WSW,WSW
7859,2026-07-13,10:45:00,1.6,8.0,SW,WSW
7860,2026-07-13,11:00:00,3.2,9.7,SW,SW
7861,2026-07-13,11:15:00,1.6,9.7,W,WSW
7862,2026-07-13,11:30:00,3.2,11.3,WSW,W
7863,2026-07-13,11:45:00,3.2,12.9,W,WSW
7864,2026-07-13,12:00:00,1.6,9.7,NW,NNW
7865,2026-07-13,12:15:00,3.2,11.3,WSW,WSW
7866,2026-07-13,12:30:00,1.6,6.4,W,SW
7867,2026-07-13,12:45:00,1.6,8.0,SSE,W
7868,2026-07-13,13:00:00,1.6,8.0,W,WSW
7869,2026-07-13,13:15:00,0.0,4.8,W,W
7870,2026-07-13,13:30:00,0.0,3.2,NNW,NNW
7871,2026-07-13,13:45:00,1.6,9.7,S,W
7872,2026-07-13,14:00:00,3.2,8.0,W,W
7873,2026-07-13,14:15:00,3.2,8.0,WNW,WSW
7874,2026-07-13,14:30:00,1.6,9.7,W,W
7875,2026-07-13,14:45:00,0.0,4.8,WSW,ENE
7876,2026-07-13,15:00:00,1.6,11.3,SSW,WSW
7877,2026-07-13,15:15:00,6.4,14.5,SW,W
7878,2026-07-13,15:30:00,6.4,14.5,SSE,WSW
7879,2026-07-13,15:45:00,6.4,17.7,SW,SW
7880,2026-07-13,16:00:00,6.4,19.3,W,SW
7881,2026-07-13,16:15:00,4.8,14.5,NNE,SW
7882,2026-07-13,16:30:00,4.8,14.5,WNW,SW
7883,2026-07-13,16:45:00,3.2,11.3,WNW,WSW
7884,2026-07-13,17:00:00,4.8,12.9,WNW,W
7885,2026-07-13,17:15:00,6.4,19.3,WNW,WSW
7886,2026-07-13,17:30:00,4.8,14.5,WSW,SW
7887,2026-07-13,17:45:00,3.2,9.7,ESE,E
7888,2026-07-13,18:00:00,3.2,9.7,E,E
7889,2026-07-13,18:15:00,1.6,9.7,ESE,E
7890,2026-07-13,18:30:00,0.0,4.8,W,WSW
7891,2026-07-13,18:45:00,1.6,6.4,W,W
7892,2026-07-13,19:00:00,0.0,4.8,S,SSW
7893,2026-07-13,19:15:00,0.0,4.8,SW,SSW
7894,2026-07-13,19:30:00,0.0,3.2,NE,SW
7895,2026-07-13,19:45:00,0.0,4.8,E,E
7896,2026-07-13,20:00:00,0.0,4.8,ENE,ENE
7897,2026-07-13,20:15:00,0.0,4.8,E,E
7898,2026-07-13,20:30:00,0.0,3.2,NE,NE
7899,2026-07-13,20:45:00,0.0,1.6,SSW,SW
7900,2026-07-13,21:00:00,0.0,4.8,SW,SW
7901,2026-07-13,21:15:00,0.0,3.2,SW,SW
7902,2026-07-13,21:30:00,0.0,6.4,SW,SW
7903,2026-07-13,21:45:00,0.0,1.6,W,E
7904,2026-07-13,22:00:00,0.0,0.0,,
7905,2026-07-13,22:15:00,0.0,3.2,WSW,WSW
7906,2026-07-13,22:30:00,0.0,0.0,,
7907,2026-07-13,22:45:00,0.0,1.6,W,W
7908,2026-07-13,23:00:00,0.0,4.8,S,W
7909,2026-07-13,23:15:00,0.0,3.2,WSW,WSW
7910,2026-07-13,23:30:00,0.0,1.6,S,NNE
7911,2026-07-13,23:45:00,0.0,1.6,W,W
7912,2026-07-14,00:15:00,0.0,6.4,SW,WSW
7913,2026-07-14,00:30:00,0.0,4.8,SW,SW
7914,2026-07-14,00:45:00,0.0,8.0,SSW,WSW
7915,2026-07-14,01:00:00,0.0,3.2,W,W
7916,2026-07-14,01:15:00,0.0,4.8,SSW,SW
7917,2026-07-14,01:30:00,0.0,6.4,S,SW
7918,2026-07-14,01:45:00,0.0,8.0,SW,SW
7919,2026-07-14,02:00:00,0.0,4.8,W,W
7920,2026-07-14,02:15:00,0.0,4.8,SSW,SSW
7921,2026-07-14,02:30:00,0.0,3.2,WSW,SSW
7922,2026-07-14,02:45:00,0.0,0.0,,
7923,2026-07-14,03:00:00,0.0,0.0,,
7924,2026-07-14,03:15:00,0.0,1.6,SSW,N
7925,2026-07-14,03:30:00,0.0,1.6,WNW,W
7926,2026-07-14,03:45:00,0.0,3.2,SW,WSW
7927,2026-07-14,04:00:00,0.0,1.6,WNW,W
7928,2026-07-14,04:15:00,0.0,0.0,,
7929,2026-07-14,04:30:00,0.0,0.0,,
7930,2026-07-14,04:45:00,0.0,3.2,ENE,SW
7931,2026-07-14,05:00:00,0.0,4.8,SSW,S
7932,2026-07-14,05:15:00,0.0,4.8,WSW,S
7933,2026-07-14,05:30:00,0.0,4.8,SW,SW
7934,2026-07-14,05:45:00,0.0,8.0,SSW,SW
7935,2026-07-14,06:00:00,0.0,3.2,SE,NNW
7936,2026-07-14,06:15:00,0.0,3.2,SSW,SSW
7937,2026-07-14,06:30:00,0.0,4.8,WSW,WSW
7938,2026-07-14,06:45:00,0.0,4.8,WSW,W
7939,2026-07-14,07:00:00,0.0,3.2,WSW,W
7940,2026-07-14,07:15:00,0.0,4.8,WSW,W
7941,2026-07-14,07:30:00,0.0,3.2,WSW,WSW
7942,2026-07-14,07:45:00,0.0,3.2,W,WSW
7943,2026-07-14,08:00:00,0.0,1.6,W,W
7944,2026-07-14,08:15:00,0.0,3.2,W,W
7945,2026-07-14,08:30:00,0.0,3.2,WSW,WSW
7946,2026-07-14,08:45:00,0.0,4.8,SW,WSW
7947,2026-07-14,09:00:00,0.0,1.6,WSW,SW
7948,2026-07-14,09:15:00,0.0,4.8,NNW,E
7949,2026-07-14,09:30:00,1.6,8.0,NW,NW
7950,2026-07-14,09:45:00,1.6,6.4,ENE,NW
7951,2026-07-14,10:00:00,0.0,4.8,NW,WNW
7952,2026-07-14,10:15:00,0.0,3.2,ENE,E
7953,2026-07-14,10:30:00,0.0,4.8,NNW,E
7954,2026-07-14,10:45:00,0.0,4.8,NW,NW
7955,2026-07-14,11:00:00,3.2,11.3,ESE,E
7956,2026-07-14,11:15:00,0.0,3.2,ENE,ENE
7957,2026-07-14,11:30:00,0.0,4.8,ENE,E
7958,2026-07-14,11:45:00,1.6,4.8,E,E
7959,2026-07-14,12:00:00,0.0,4.8,ENE,E
7960,2026-07-14,12:15:00,1.6,8.0,NW,E
7961,2026-07-14,12:30:00,1.6,8.0,E,ENE
7962,2026-07-14,12:45:00,3.2,12.9,NW,E
7963,2026-07-14,13:00:00,1.6,9.7,ESE,E
7964,2026-07-14,13:15:00,0.0,8.0,ENE,ENE
7965,2026-07-14,13:30:00,3.2,12.9,NW,NW
7966,2026-07-14,13:45:00,1.6,8.0,NW,NW
7967,2026-07-14,14:00:00,1.6,9.7,WNW,WSW
7968,2026-07-14,14:15:00,1.6,11.3,W,NNW
7969,2026-07-14,14:30:00,3.2,12.9,WNW,NNW
7970,2026-07-14,14:45:00,0.0,6.4,NW,NNW
7971,2026-07-14,15:00:00,1.6,6.4,SW,E
7972,2026-07-14,15:15:00,0.0,9.7,WNW,E
7973,2026-07-14,15:30:00,1.6,4.8,ENE,NNW
7974,2026-07-14,15:45:00,1.6,9.7,WNW,E
7975,2026-07-14,16:00:00,1.6,8.0,WNW,NNW
7976,2026-07-14,16:15:00,1.6,9.7,WNW,NNW
7977,2026-07-14,16:30:00,1.6,6.4,WSW,SW
7978,2026-07-14,16:45:00,0.0,4.8,W,WSW
7979,2026-07-14,17:00:00,0.0,3.2,ENE,ENE
7980,2026-07-14,17:15:00,0.0,4.8,NW,NNW
7981,2026-07-14,17:30:00,3.2,14.5,WNW,W
7982,2026-07-14,17:45:00,1.6,16.1,NW,WSW
7983,2026-07-14,18:00:00,0.0,16.1,WNW,NW
7984,2026-07-14,18:15:00,0.0,1.6,NNW,NW
7985,2026-07-14,18:30:00,0.0,6.4,WNW,E
7986,2026-07-14,18:45:00,0.0,0.0,,
7987,2026-07-14,19:00:00,0.0,0.0,,
7988,2026-07-14,19:15:00,0.0,6.4,W,W
7989,2026-07-14,19:30:00,1.6,9.7,WSW,NNW
7990,2026-07-14,19:45:00,3.2,16.1,NW,NW
7991,2026-07-14,20:00:00,0.0,6.4,WSW,NW
7992,2026-07-14,20:15:00,0.0,6.4,NNW,NNW
7993,2026-07-14,20:30:00,0.0,8.0,NNW,NNW
7994,2026-07-14,20:45:00,0.0,8.0,W,NW
7995,2026-07-14,21:00:00,0.0,6.4,NW,WNW
7996,2026-07-14,21:15:00,0.0,3.2,SSW,NW
7997,2026-07-14,21:30:00,0.0,3.2,SW,SW
7998,2026-07-14,21:45:00,0.0,6.4,S,S
7999,2026-07-14,22:00:00,0.0,3.2,WSW,WSW
8000,2026-07-14,22:15:00,0.0,8.0,W,W
8001,2026-07-14,22:30:00,1.6,9.7,WSW,W
8002,2026-07-14,22:45:00,0.0,3.2,SW,SW
8003,2026-07-14,23:00:00,0.0,4.8,SSW,SW
8004,2026-07-14,23:15:00,1.6,4.8,WNW,WSW
8005,2026-07-14,23:30:00,0.0,6.4,SW,WSW
8006,2026-07-14,23:45:00,1.6,6.4,SW,SW
8007,2026-07-15,00:15:00,1.6,4.8,SSW,WSW
8008,2026-07-15,00:30:00,1.6,11.3,WSW,WSW
8009,2026-07-15,00:45:00,1.6,9.7,SW,WSW
8010,2026-07-15,01:00:00,0.0,4.8,SW,SSW
8011,2026-07-15,01:15:00,0.0,4.8,SSE,WSW
8012,2026-07-15,01:30:00,1.6,6.4,WNW,SW
8013,2026-07-15,01:45:00,1.6,6.4,S,WSW
8014,2026-07-15,02:00:00,1.6,9.7,WSW,SW
8015,2026-07-15,02:15:00,1.6,8.0,WSW,W
8016,2026-07-15,02:30:00,1.6,6.4,SW,SW
8017,2026-07-15,02:45:00,1.6,6.4,W,WSW
8018,2026-07-15,03:00:00,1.6,8.0,S,SSW
8019,2026-07-15,03:15:00,0.0,6.4,WNW,SW
8020,2026-07-15,03:30:00,0.0,4.8,SSW,SSW
8021,2026-07-15,03:45:00,0.0,0.0,,
8022,2026-07-15,04:00:00,0.0,0.0,,
8023,2026-07-15,04:15:00,0.0,1.6,SSW,SSW
8024,2026-07-15,04:30:00,0.0,1.6,SSE,SSE
8025,2026-07-15,04:45:00,0.0,1.6,NNW,WNW
8026,2026-07-15,05:00:00,0.0,1.6,WSW,WSW
8027,2026-07-15,05:15:00,0.0,0.0,,
8028,2026-07-15,05:30:00,0.0,1.6,WSW,WSW
8029,2026-07-15,05:45:00,0.0,4.8,SSW,SW
8030,2026-07-15,06:00:00,0.0,6.4,WSW,WSW
8031,2026-07-15,06:15:00,0.0,3.2,WSW,WSW
8032,2026-07-15,06:30:00,0.0,0.0,,
8033,2026-07-15,06:45:00,0.0,0.0,,
8034,2026-07-15,07:00:00,0.0,0.0,,
8035,2026-07-15,07:15:00,0.0,0.0,,
8036,2026-07-15,07:30:00,0.0,1.6,WSW,WSW
8037,2026-07-15,07:45:00,0.0,1.6,NNE,NNE
8038,2026-07-15,08:00:00,0.0,0.0,,
8039,2026-07-15,08:15:00,0.0,0.0,,
8040,2026-07-15,08:30:00,0.0,1.6,NNE,NNE
8041,2026-07-15,08:45:00,0.0,0.0,,
8042,2026-07-15,09:00:00,0.0,4.8,WSW,NW
8043,2026-07-15,09:15:00,0.0,6.4,WSW,WSW
8044,2026-07-15,09:30:00,0.0,6.4,WSW,ENE
8045,2026-07-15,09:45:00,3.2,9.7,WNW,W
8046,2026-07-15,10:00:00,3.2,11.3,SW,WSW
8047,2026-07-15,10:15:00,1.6,6.4,W,WSW
8048,2026-07-15,10:30:00,1.6,8.0,WSW,NNW
8049,2026-07-15,10:45:00,1.6,8.0,W,SW
8050,2026-07-15,11:00:00,1.6,8.0,NW,NNW
8051,2026-07-15,11:15:00,0.0,3.2,ENE,E
8052,2026-07-15,11:30:00,0.0,4.8,NE,E
8053,2026-07-15,11:45:00,1.6,9.7,ESE,E
8054,2026-07-15,12:00:00,1.6,6.4,WNW,E
8055,2026-07-15,12:15:00,1.6,6.4,SW,NNW
8056,2026-07-15,12:30:00,0.0,8.0,SW,NNW
8057,2026-07-15,12:45:00,3.2,9.7,E,E
8058,2026-07-15,13:00:00,1.6,9.7,SSW,NNW
8059,2026-07-15,13:15:00,0.0,9.7,NW,NNW
8060,2026-07-15,13:30:00,1.6,9.7,SW,W
8061,2026-07-15,13:45:00,1.6,14.5,NW,W
8062,2026-07-15,14:00:00,1.6,8.0,E,E
8063,2026-07-15,14:15:00,0.0,9.7,WNW,NNW
8064,2026-07-15,14:30:00,1.6,8.0,NNE,NNW
8065,2026-07-15,14:45:00,1.6,12.9,WNW,W
8066,2026-07-15,15:00:00,1.6,14.5,NE,WNW
8067,2026-07-15,15:15:00,1.6,8.0,NNW,NNW
8068,2026-07-15,15:30:00,1.6,20.9,SW,NNW
8069,2026-07-15,15:45:00,3.2,17.7,W,W
8070,2026-07-15,16:00:00,4.8,19.3,WNW,W
8071,2026-07-15,16:15:00,9.7,22.5,WNW,W
8072,2026-07-15,16:30:00,8.0,20.9,W,W
8073,2026-07-15,16:45:00,4.8,17.7,WSW,W
8074,2026-07-15,17:00:00,4.8,19.3,W,WSW
8075,2026-07-15,17:15:00,1.6,11.3,SW,NNW
8076,2026-07-15,17:30:00,1.6,8.0,NNE,WSW
8077,2026-07-15,17:45:00,3.2,14.5,WSW,WSW
8078,2026-07-15,18:00:00,3.2,9.7,WSW,W
8079,2026-07-15,18:15:00,1.6,14.5,SW,W
8080,2026-07-15,18:30:00,1.6,9.7,WNW,WSW
8081,2026-07-15,18:45:00,1.6,9.7,SW,W
8082,2026-07-15,19:00:00,1.6,9.7,SW,W
8083,2026-07-15,19:15:00,0.0,4.8,W,NW
8084,2026-07-15,19:30:00,1.6,9.7,SW,W
8085,2026-07-15,19:45:00,1.6,8.0,W,W
8086,2026-07-15,20:00:00,1.6,8.0,WSW,W
8087,2026-07-15,20:15:00,0.0,6.4,WSW,WSW
8088,2026-07-15,20:30:00,0.0,6.4,W,WSW
8089,2026-07-15,20:45:00,0.0,3.2,SW,WNW
8090,2026-07-15,21:00:00,0.0,1.6,NNE,W
8091,2026-07-15,21:15:00,0.0,1.6,W,W
8092,2026-07-15,21:30:00,0.0,0.0,,
8093,2026-07-15,21:45:00,0.0,1.6,NNE,WNW
8094,2026-07-15,22:00:00,0.0,1.6,WNW,WNW
8095,2026-07-15,22:15:00,0.0,3.2,NNW,NNW
8096,2026-07-15,22:30:00,0.0,3.2,E,E
8097,2026-07-15,22:45:00,0.0,0.0,,
8098,2026-07-15,23:00:00,0.0,1.6,NE,W
8099,2026-07-15,23:15:00,0.0,3.2,SW,SW
8100,2026-07-15,23:30:00,1.6,8.0,W,WSW
8101,2026-07-15,23:45:00,1.6,8.0,S,SW
8102,2026-07-16,00:15:00,1.6,8.0,SW,W
8103,2026-07-16,00:30:00,0.0,6.4,SW,WSW
8104,2026-07-16,00:45:00,0.0,6.4,WSW,W
8105,2026-07-16,01:00:00,0.0,6.4,SW,W
8106,2026-07-16,01:15:00,1.6,6.4,SW,WSW
8107,2026-07-16,01:30:00,0.0,3.2,WSW,WSW
8108,2026-07-16,01:45:00,0.0,4.8,W,WSW
8109,2026-07-16,02:00:00,0.0,0.0,,
8110,2026-07-16,02:15:00,0.0,0.0,,
8111,2026-07-16,02:30:00,0.0,4.8,S,W
8112,2026-07-16,02:45:00,0.0,9.7,WSW,WSW
8113,2026-07-16,03:00:00,1.6,11.3,S,SW
8114,2026-07-16,03:15:00,1.6,11.3,S,WSW
8115,2026-07-16,03:30:00,0.0,3.2,SW,W
8116,2026-07-16,03:45:00,0.0,1.6,SE,SW
8117,2026-07-16,04:00:00,1.6,6.4,WSW,SW
8118,2026-07-16,04:15:00,0.0,6.4,WNW,W
8119,2026-07-16,04:30:00,0.0,3.2,WSW,SSW
8120,2026-07-16,04:45:00,0.0,1.6,SW,SW
8121,2026-07-16,05:00:00,0.0,3.2,S,WSW
8122,2026-07-16,05:15:00,0.0,4.8,SSW,SW
8123,2026-07-16,05:30:00,0.0,8.0,WSW,WSW
8124,2026-07-16,05:45:00,0.0,6.4,W,SW
8125,2026-07-16,06:00:00,0.0,3.2,SW,SSE
8126,2026-07-16,06:15:00,1.6,8.0,SW,SSW
8127,2026-07-16,06:30:00,0.0,1.6,SW,SW
8128,2026-07-16,06:45:00,0.0,1.6,WSW,W
8129,2026-07-16,07:00:00,0.0,1.6,WNW,W
8130,2026-07-16,07:15:00,0.0,1.6,NW,NNW
8131,2026-07-16,07:30:00,0.0,3.2,NNE,NNE
8132,2026-07-16,07:45:00,0.0,3.2,ENE,NNW
8133,2026-07-16,08:00:00,0.0,1.6,NNE,NNE
8134,2026-07-16,08:15:00,0.0,1.6,NE,NE
8135,2026-07-16,08:30:00,0.0,6.4,E,E
8136,2026-07-16,08:45:00,1.6,6.4,E,E
8137,2026-07-16,09:00:00,1.6,8.0,NE,NE
8138,2026-07-16,09:15:00,1.6,8.0,SW,WSW
8139,2026-07-16,09:30:00,3.2,11.3,W,WSW
8140,2026-07-16,09:45:00,1.6,12.9,WSW,W
8141,2026-07-16,10:00:00,1.6,9.7,SSW,SW
8142,2026-07-16,10:15:00,1.6,11.3,NW,WSW
8143,2026-07-16,10:30:00,1.6,8.0,WSW,S
8144,2026-07-16,10:45:00,1.6,9.7,SW,W
8145,2026-07-16,11:00:00,1.6,8.0,NW,WSW
8146,2026-07-16,11:15:00,1.6,9.7,WSW,WSW
8147,2026-07-16,11:30:00,1.6,6.4,SW,SW
8148,2026-07-16,11:45:00,1.6,9.7,NW,E
8149,2026-07-16,12:00:00,1.6,8.0,ESE,E
8150,2026-07-16,12:15:00,1.6,9.7,NW,E
8151,2026-07-16,12:30:00,1.6,8.0,NNW,NNW
8152,2026-07-16,12:45:00,1.6,6.4,WNW,NNW
8153,2026-07-16,13:00:00,3.2,9.7,E,E
8154,2026-07-16,13:15:00,3.2,14.5,S,E
8155,2026-07-16,13:30:00,4.8,19.3,S,WSW
8156,2026-07-16,13:45:00,3.2,16.1,S,WSW
8157,2026-07-16,14:00:00,4.8,14.5,WSW,WSW
8158,2026-07-16,14:15:00,3.2,14.5,SW,WSW
8159,2026-07-16,14:30:00,3.2,11.3,W,WSW
8160,2026-07-16,14:45:00,3.2,12.9,S,W
8161,2026-07-16,15:00:00,1.6,9.7,N,NNW
8162,2026-07-16,15:15:00,4.8,22.5,W,W
8163,2026-07-16,15:30:00,6.4,17.7,W,NW
8164,2026-07-16,15:45:00,4.8,19.3,W,NNW
8165,2026-07-16,16:00:00,8.0,25.7,WNW,W
8166,2026-07-16,16:15:00,9.7,20.9,W,WSW
8167,2026-07-16,16:30:00,6.4,19.3,WSW,W
8168,2026-07-16,16:45:00,3.2,12.9,W,WNW
8169,2026-07-16,17:00:00,3.2,9.7,NW,NNW
8170,2026-07-16,17:15:00,1.6,12.9,W,WSW
8171,2026-07-16,17:30:00,3.2,16.1,NW,NNW
8172,2026-07-16,17:45:00,1.6,6.4,NW,E
8173,2026-07-16,18:00:00,0.0,11.3,NNW,NNE
8174,2026-07-16,18:15:00,1.6,12.9,W,NW
8175,2026-07-16,18:30:00,1.6,11.3,N,NNW
8176,2026-07-16,18:45:00,3.2,12.9,NW,NNW
8177,2026-07-16,19:00:00,1.6,16.1,W,NNW
8178,2026-07-16,19:15:00,3.2,12.9,N,NNW
8179,2026-07-16,19:30:00,1.6,12.9,W,NNW
8180,2026-07-16,19:45:00,0.0,8.0,NNW,W
8181,2026-07-16,20:00:00,1.6,12.9,NW,WSW
8182,2026-07-16,20:15:00,1.6,11.3,WNW,W
8183,2026-07-16,20:30:00,1.6,8.0,WNW,W
8184,2026-07-16,20:45:00,1.6,9.7,WSW,WSW
8185,2026-07-16,21:00:00,0.0,8.0,WNW,WSW
8186,2026-07-16,21:15:00,0.0,4.8,SSW,WSW
8187,2026-07-16,21:30:00,0.0,4.8,SW,SW
8188,2026-07-16,21:45:00,0.0,3.2,WSW,WSW
8189,2026-07-16,22:00:00,0.0,6.4,SSW,SW
8190,2026-07-16,22:15:00,0.0,3.2,WSW,WSW
8191,2026-07-16,22:30:00,0.0,4.8,SW,SSW
8192,2026-07-16,22:45:00,0.0,6.4,SSW,SW
8193,2026-07-16,23:00:00,1.6,9.7,SSE,SW
8194,2026-07-16,23:15:00,0.0,6.4,SSW,SW
8195,2026-07-16,23:30:00,1.6,8.0,SW,WSW
8196,2026-07-16,23:45:00,3.2,12.9,W,WSW
