id,fecha,hora,presion_hpa,variacion_hpa,tendencia
6920,2026-07-02,13:30:00,768.6,0.0,Estable
6921,2026-07-02,13:45:00,768.7,0.1,Creciente
6922,2026-07-02,14:00:00,768.7,0.0,Estable
6923,2026-07-02,14:15:00,768.8,0.1,Creciente
6924,2026-07-02,14:30:00,768.9,0.1,Creciente
6925,2026-07-02,14:45:00,769.2,0.3,Creciente
6926,2026-07-02,15:00:00,769.3,0.1,Creciente
6927,2026-07-02,15:15:00,769.5,0.2,Creciente
6928,2026-07-02,15:30:00,769.7,0.2,Creciente
6929,2026-07-02,15:45:00,769.7,0.0,Estable
6930,2026-07-02,16:00:00,770.0,0.3,Creciente
6931,2026-07-02,16:15:00,770.2,0.2,Creciente
6932,2026-07-02,16:30:00,770.3,0.1,Creciente
6933,2026-07-02,16:45:00,770.4,0.1,Creciente
6934,2026-07-02,17:00:00,770.5,0.1,Creciente
6935,2026-07-02,17:15:00,770.6,0.1,Creciente
6936,2026-07-02,17:30:00,770.8,0.2,Creciente
6937,2026-07-02,17:45:00,770.9,0.1,Creciente
6938,2026-07-02,18:00:00,771.2,0.3,Creciente
6939,2026-07-02,18:15:00,771.6,0.4,Creciente
6940,2026-07-02,18:30:00,771.5,-0.1,Descendente
6941,2026-07-02,18:45:00,771.3,-0.2,Descendente
6942,2026-07-02,19:00:00,771.3,0.0,Estable
6943,2026-07-02,19:15:00,771.4,0.1,Creciente
6944,2026-07-02,19:30:00,771.3,-0.1,Descendente
6945,2026-07-02,19:45:00,771.5,0.2,Creciente
6946,2026-07-02,20:00:00,771.6,0.1,Creciente
6947,2026-07-02,20:15:00,771.4,-0.2,Descendente
6948,2026-07-02,20:30:00,771.3,-0.1,Descendente
6949,2026-07-02,20:45:00,771.2,-0.1,Descendente
6950,2026-07-02,21:00:00,771.0,-0.2,Descendente
6951,2026-07-02,21:15:00,771.0,0.0,Estable
6952,2026-07-02,21:30:00,770.9,-0.1,Descendente
6953,2026-07-02,21:45:00,770.8,-0.1,Descendente
6954,2026-07-02,22:00:00,770.7,-0.1,Descendente
6955,2026-07-02,22:15:00,770.7,0.0,Estable
6956,2026-07-02,22:30:00,770.6,-0.1,Descendente
6957,2026-07-02,22:45:00,770.5,-0.1,Descendente
6958,2026-07-02,23:00:00,770.5,0.0,Estable
6959,2026-07-02,23:15:00,770.6,0.1,Creciente
6960,2026-07-02,23:30:00,770.5,-0.1,Descendente
6961,2026-07-02,23:45:00,770.6,0.1,Creciente
6962,2026-07-04,00:15:00,579.7,-190.9,Descendente
6963,2026-07-04,00:30:00,579.5,-0.2,Descendente
6964,2026-07-04,00:45:00,579.3,-0.2,Descendente
6965,2026-07-04,01:00:00,579.1,-0.2,Descendente
6966,2026-07-04,01:15:00,579.0,-0.1,Descendente
6967,2026-07-04,01:30:00,579.0,0.0,Estable
6968,2026-07-04,01:45:00,578.9,-0.1,Descendente
6969,2026-07-04,02:00:00,578.8,-0.1,Descendente
6970,2026-07-04,02:15:00,578.8,0.0,Estable
6971,2026-07-04,02:30:00,578.8,0.0,Estable
6972,2026-07-04,02:45:00,578.8,0.0,Estable
6973,2026-07-04,03:00:00,578.6,-0.2,Descendente
6974,2026-07-04,03:15:00,578.5,-0.1,Descendente
6975,2026-07-04,03:30:00,578.4,-0.1,Descendente
6976,2026-07-04,03:45:00,578.5,0.1,Creciente
6977,2026-07-04,04:00:00,578.5,0.0,Estable
6978,2026-07-04,04:15:00,578.6,0.1,Creciente
6979,2026-07-04,04:30:00,578.7,0.1,Creciente
6980,2026-07-04,04:45:00,578.8,0.1,Creciente
6981,2026-07-04,05:00:00,578.9,0.1,Creciente
6982,2026-07-04,05:15:00,578.9,0.0,Estable
6983,2026-07-04,05:30:00,578.9,0.0,Estable
6984,2026-07-04,05:45:00,578.8,-0.1,Descendente
6985,2026-07-04,06:00:00,579.0,0.2,Creciente
6986,2026-07-04,06:15:00,579.0,0.0,Estable
6987,2026-07-04,06:30:00,579.2,0.2,Creciente
6988,2026-07-04,06:45:00,579.4,0.2,Creciente
6989,2026-07-04,07:00:00,579.5,0.1,Creciente
6990,2026-07-04,07:15:00,579.8,0.3,Creciente
6991,2026-07-04,07:30:00,579.8,0.0,Estable
6992,2026-07-04,07:45:00,579.9,0.1,Creciente
6993,2026-07-04,08:00:00,580.0,0.1,Creciente
6994,2026-07-04,08:15:00,580.1,0.1,Creciente
6995,2026-07-04,08:30:00,580.1,0.0,Estable
6996,2026-07-04,08:45:00,580.1,0.0,Estable
6997,2026-07-04,09:00:00,580.2,0.1,Creciente
6998,2026-07-04,09:15:00,580.3,0.1,Creciente
6999,2026-07-04,09:30:00,580.3,0.0,Estable
7000,2026-07-04,09:45:00,580.2,-0.1,Descendente
7001,2026-07-04,10:00:00,580.1,-0.1,Descendente
